test_name,scene,variable,value,render_mode,N,K,styles_per_object,mean_cpu_ms,median_cpu_ms,p95_cpu_ms,p99_cpu_ms,max_cpu_ms,std_cpu_ms,mean_gpu_ms,median_gpu_ms,p95_gpu_ms,p99_gpu_ms,max_gpu_ms,std_gpu_ms
StyleScaling_SameStyle_Cov0,TestScene_Spawner,StylesPerObject,32,Tiling,32,32,32,7.231187,6.677751,8.181139,8.364254,11.557250,0.771102,7.408582,6.813374,8.343501,8.528727,8.822458,0.733042
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,1,Fullscreen,32,32,1,2.199619,2.025146,3.376871,3.495764,5.201125,0.479587,4.972031,4.645000,6.127820,6.574650,6.773249,0.754695
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,1,CPU,32,32,1,1.896983,1.753313,3.080802,3.183234,3.368208,0.425046,4.362193,4.111187,5.668653,5.763518,5.854750,0.705907
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,1,GPU,32,32,1,1.915900,1.763251,3.116592,3.332590,3.896000,0.469202,4.345467,4.122063,5.834541,6.134514,6.339124,0.828322
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,1,Tiling,32,32,1,8.133810,7.683667,9.099691,9.416763,10.419750,0.754901,8.428907,7.870771,9.369656,9.757174,9.836583,0.757470
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,2,Fullscreen,32,32,2,2.538967,2.302625,3.755342,4.048564,18.831833,0.916387,5.971921,5.934625,7.463516,7.660500,7.848708,0.912202
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,2,CPU,32,32,2,2.017835,1.846521,3.285446,3.557282,4.179666,0.519279,4.798772,4.624667,6.168781,6.343214,6.722374,0.896059
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,2,GPU,32,32,2,2.005842,1.823729,3.234377,3.416988,7.754291,0.556833,4.775666,4.569604,6.073205,6.160529,6.383708,0.822476
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,2,Tiling,32,32,2,8.219322,7.807834,9.166148,9.487499,10.492375,0.759951,8.590196,7.997791,9.530717,9.713304,10.222666,0.745178
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,4,Fullscreen,32,32,4,2.993011,2.741375,4.185423,4.340011,6.587500,0.589648,7.115719,7.357854,8.214619,8.628522,8.720875,0.805814
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,4,CPU,32,32,4,2.147338,1.980771,3.350731,3.457384,3.875875,0.466583,4.977835,4.727688,6.318747,6.438794,6.755874,0.765314
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,4,GPU,32,32,4,2.167288,1.986021,3.390521,3.661528,3.844166,0.494138,5.073799,5.015708,6.511069,6.647892,6.904375,0.885832
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,4,Tiling,32,32,4,8.443622,8.825188,9.355580,9.735559,15.665917,0.854941,8.997099,9.566833,9.888026,10.105787,10.658500,0.744064
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,8,Fullscreen,32,32,8,4.019550,3.684042,5.146230,5.408903,6.252958,0.627771,10.134100,10.260166,11.479832,11.647500,11.817875,0.915071
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,8,CPU,32,32,8,2.533825,2.299958,3.798554,4.845990,7.006916,0.680175,6.096364,6.032708,7.578118,7.779018,7.949874,1.006760
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,8,GPU,32,32,8,2.494472,2.283146,3.786458,3.971085,5.367333,0.606867,6.307163,5.985521,7.510968,7.654187,7.754249,1.035781
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,8,Tiling,32,32,8,8.858860,9.349021,9.669413,10.094926,11.909666,0.743973,9.753796,10.333646,10.583882,10.740032,10.850333,0.725402
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,16,Fullscreen,32,32,16,6.040959,5.576437,7.107654,7.381334,8.706291,0.733325,15.789863,15.661854,17.071159,17.802367,18.391041,0.794075
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,16,CPU,32,32,16,3.187307,2.915833,4.388846,4.604745,6.697583,0.597356,7.623835,7.922833,8.720791,9.027199,9.224749,0.798778
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,16,GPU,32,32,16,3.182984,2.907292,4.396248,4.786700,6.004083,0.596319,7.546788,7.864833,8.499350,8.961612,10.775625,0.806515
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,16,Tiling,32,32,16,9.727925,10.202063,10.556600,10.750081,12.966292,0.739113,11.322221,11.821374,12.114567,12.334169,13.486249,0.726825
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,32,Fullscreen,32,32,32,10.122424,10.575354,10.975679,11.469361,15.162875,0.817433,27.560038,27.480249,29.532054,29.862538,30.079916,1.196357
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,32,CPU,32,32,32,4.586746,4.203250,5.790931,6.179291,7.558584,0.722175,11.843827,11.580874,13.056454,13.346174,13.961249,1.071517
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,32,GPU,32,32,32,4.590168,4.197292,5.872931,6.017536,6.883250,0.716944,11.869708,12.236146,12.853235,13.105753,13.814250,0.882929
StyleScaling_SameStyle_Cov25,TestScene_Spawner,StylesPerObject,32,Tiling,32,32,32,11.576038,11.917709,12.337190,12.500970,14.537958,0.731488,14.569489,14.921291,15.305962,15.474931,15.551333,0.730258
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,1,Fullscreen,32,32,1,4.739364,4.384229,5.871521,6.163493,7.460500,0.692676,12.175185,12.265770,13.282248,13.594895,13.844375,0.746230
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,1,CPU,32,32,1,4.765526,4.440458,5.900123,6.107484,6.734334,0.670923,12.189242,12.316583,13.296506,13.606473,13.893124,0.756855
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,1,GPU,32,32,1,4.862562,4.554626,5.972583,6.222650,9.383250,0.723745,12.395041,12.555625,13.187064,13.502031,13.814583,0.655786
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,1,Tiling,32,32,1,10.879109,11.274125,11.734300,13.048302,15.127834,0.845156,11.444330,11.850875,12.169378,12.451504,13.071541,0.714376
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,2,Fullscreen,32,32,2,5.329580,4.969042,6.488527,6.916405,11.112125,0.813637,13.980863,13.963396,15.096838,15.476085,16.368624,0.740306
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,2,CPU,32,32,2,5.263484,4.906917,6.464860,6.648654,8.405834,0.736999,13.628524,13.637042,14.856268,15.055543,15.370999,0.750464
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,2,GPU,32,32,2,5.254435,4.912979,6.405589,6.634149,12.397041,0.878069,13.609290,13.697916,14.707068,15.067503,15.356166,0.818251
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,2,Tiling,32,32,2,11.243053,11.625375,11.994833,14.087647,16.457249,0.922991,12.106476,12.514562,12.775942,12.967744,13.213000,0.692655
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,4,Fullscreen,32,32,4,6.220324,5.726208,7.360810,10.287873,12.537041,0.984038,16.341501,16.094167,17.813524,29.643734,34.337833,2.045245
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,4,CPU,32,32,4,5.897488,5.502334,6.907884,7.049458,8.327875,0.701410,15.352425,15.256125,16.620522,16.992332,18.396708,0.719344
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,4,GPU,32,32,4,5.865195,5.488459,6.899475,7.047987,8.006292,0.703069,15.151705,15.110250,16.307379,16.948434,17.234375,0.608864
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,4,Tiling,32,32,4,12.059599,12.383500,12.616940,13.091783,17.531083,0.732097,13.594583,13.945645,14.140918,14.324588,14.587333,0.653669
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,8,Fullscreen,32,32,8,7.608464,7.035584,8.644489,10.185512,13.788834,0.958517,20.236622,19.995874,22.331802,24.400480,34.087625,1.646650
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,8,CPU,32,32,8,7.375896,6.823480,8.410385,9.404205,12.177750,0.839999,19.577612,19.350979,21.523118,23.570838,28.674124,1.256395
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,8,GPU,32,32,8,7.484770,6.955688,8.534164,11.394000,13.863917,1.067841,20.125056,20.001770,22.145808,26.982622,35.483625,1.870190
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,8,Tiling,32,32,8,13.782883,13.980688,14.474857,15.615378,25.871125,1.109034,16.657671,16.836812,17.294549,17.988667,32.617625,1.216078
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,16,Fullscreen,32,32,16,10.655343,11.013355,11.376247,11.515799,14.250625,0.727986,28.939088,28.892479,30.434295,31.178232,34.221291,0.806940
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,16,CPU,32,32,16,10.084917,10.463896,10.849227,11.119721,14.515250,0.769678,27.331526,27.335417,29.106343,29.723405,33.277500,0.991990
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,16,GPU,32,32,16,10.070895,10.369937,10.914981,12.355324,25.970041,1.178350,27.224548,27.031729,28.953701,33.043629,55.420124,2.350843
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,16,Tiling,32,32,16,16.828191,16.960583,17.331048,17.910646,23.468916,0.755158,22.316876,22.452208,22.757557,23.039381,23.095041,0.494194
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,32,Fullscreen,32,32,32,16.540639,16.620021,16.878119,17.422666,19.663250,0.491538,45.673415,45.746021,47.506148,48.707874,50.329625,1.160694
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,32,CPU,32,32,32,15.203717,15.381959,15.696957,16.031124,18.802792,0.621718,41.760681,41.703562,43.570155,44.725725,49.065500,1.173971
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,32,GPU,32,32,32,15.186690,15.373812,15.787038,18.038178,22.375875,0.924935,41.542638,41.568125,43.758820,45.056316,46.196499,1.820322
StyleScaling_SameStyle_Cov75,TestScene_Spawner,StylesPerObject,32,Tiling,32,32,32,23.118152,23.092375,23.557576,24.751848,26.458916,0.456901,33.877592,33.844625,34.215716,34.368848,34.466583,0.164123
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,1,Fullscreen,32,32,1,5.953619,5.570459,7.020775,7.609332,8.653458,0.737214,15.563885,15.392312,17.017906,17.643674,18.559500,0.809241
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,1,CPU,32,32,1,5.984236,5.586292,7.044631,7.274371,11.623416,0.790879,15.641837,15.537062,16.909476,17.531198,18.654416,0.799690
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,1,GPU,32,32,1,6.023610,5.614938,7.103687,7.446174,11.798208,0.801242,15.759728,15.612395,17.087191,18.166571,18.719499,0.865378
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,1,Tiling,32,32,1,11.753819,12.066354,12.466612,13.116686,14.889666,0.728522,12.392326,12.736563,13.077071,13.312840,13.822291,0.673055
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,2,Fullscreen,32,32,2,6.360304,5.926188,7.410269,7.650217,9.078458,0.742483,16.737076,16.556312,18.160987,19.106217,20.090000,0.903018
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,2,CPU,32,32,2,6.470384,6.047063,7.481417,7.626763,11.361583,0.781001,17.058517,16.928000,18.476419,19.073212,19.725333,0.914667
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,2,GPU,32,32,2,6.393576,5.963062,7.396173,7.575385,9.211666,0.708339,16.658067,16.512708,18.126550,18.679155,19.543375,0.795626
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,2,Tiling,32,32,2,12.253751,12.525188,13.056302,14.340829,17.975833,0.802388,13.277332,13.583187,13.944742,14.202055,15.040000,0.658738
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,4,Fullscreen,32,32,4,7.279140,6.788709,8.306186,8.589104,10.313166,0.786564,19.371624,19.196313,21.406773,21.971515,22.243249,1.034980
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,4,CPU,32,32,4,7.335822,6.790604,8.351850,9.387084,14.724000,0.928215,19.493758,19.172499,21.372054,27.227796,34.813166,1.647291
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,4,GPU,32,32,4,7.217992,6.738000,8.176733,8.367525,10.675084,0.749288,19.116480,18.984458,20.577376,21.326202,21.993791,0.946092
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,4,Tiling,32,32,4,13.212315,13.494334,13.797569,15.155467,16.999833,0.734730,15.064504,15.367604,15.610843,15.891259,16.383500,0.627057
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,8,Fullscreen,32,32,8,8.792301,9.237355,9.666591,9.842965,12.000250,0.745991,23.682333,23.806792,25.104788,26.078794,26.440666,0.927149
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,8,CPU,32,32,8,8.808359,9.239521,9.749842,10.286111,12.612167,0.804930,23.612821,23.742604,25.277141,26.050387,27.211749,1.013087
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,8,GPU,32,32,8,9.177828,9.571333,10.306723,12.166081,16.032875,1.098405,23.083127,23.370625,25.581183,25.921490,26.210833,1.829818
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,8,Tiling,32,32,8,15.427530,15.605438,16.060384,17.376349,41.750542,1.518540,18.931466,19.149666,19.474129,19.610922,20.294249,0.645127
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,16,Fullscreen,32,32,16,12.698289,12.915417,13.476042,13.976989,20.583292,0.809211,34.788536,34.576000,36.686758,37.997009,51.290124,1.489934
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,16,CPU,32,32,16,12.702043,12.913604,13.639532,15.444547,19.022208,0.940000,34.917765,34.684125,37.272108,39.273284,49.554375,1.667423
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,16,GPU,32,32,16,12.613655,12.855563,13.335271,14.234381,17.112417,0.759973,34.499356,34.325833,36.440854,37.810748,40.894833,1.198686
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,16,Tiling,32,32,16,18.919861,19.120209,19.462665,20.034104,22.281500,0.631972,25.672148,25.879833,26.195083,26.447725,26.785125,0.574851
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,32,Fullscreen,32,32,32,18.967230,19.084625,19.762344,20.982577,26.845792,0.897699,52.670071,52.521417,55.768329,57.684084,60.379458,1.637944
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,32,CPU,32,32,32,19.291365,19.393292,20.256807,23.590760,24.868958,1.021637,53.550700,53.428917,56.490493,58.142196,58.338416,1.778010
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,32,GPU,32,32,32,19.463479,19.648396,20.104753,23.446885,26.533584,1.095139,53.567618,53.787000,55.792606,57.744458,58.919874,2.473639
StyleScaling_SameStyle_Cov100,TestScene_Spawner,StylesPerObject,32,Tiling,32,32,32,27.332715,27.220042,28.076458,28.771191,30.498292,0.536336,40.973751,40.706937,41.931138,42.235889,42.619375,0.595102
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16384,Fullscreen,1,1,1,153.804365,152.796959,160.811346,167.371434,196.369750,4.405834,41.856551,41.540854,44.891969,48.329841,117.229958,4.554523
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16384,GPU,1,1,1,159.400327,158.752312,165.684388,170.974715,234.096708,4.688983,42.387374,41.913687,44.978144,49.067068,178.899458,6.769476
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16384,Tiling,1,1,1,154.263131,153.393000,161.099048,167.431424,205.769750,3.980244,48.230110,48.011104,51.435868,54.121736,120.581374,3.395681
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,0,Fullscreen,32,32,32,15.465634,15.482646,16.140356,16.357744,16.490749,0.471844,41.768157,41.724624,43.973232,44.614586,44.967625,1.145334
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,0,CPU,32,32,32,20.542215,20.389833,22.005606,23.594038,24.502583,0.740389,12.337241,12.370687,12.611125,12.676912,13.276875,0.196763
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,0,GPU,32,32,32,11.894847,12.068250,12.832255,13.052838,13.138375,0.727297,31.503938,31.340979,33.491627,34.384384,34.860083,1.077587
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,0,Tiling,32,32,32,17.790319,17.783021,18.033123,18.224972,22.319167,0.336147,24.730719,24.719250,24.929531,25.088159,25.227249,0.136276
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,20,Fullscreen,32,32,32,15.039157,15.092042,15.935150,16.134648,16.302624,0.601891,40.706843,40.601750,43.105575,43.890263,44.197708,1.308251
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,20,CPU,32,32,32,21.910532,20.112001,22.514873,24.602072,26.872458,0.910784,11.265722,11.412249,11.845821,12.688362,14.558374,0.635753
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,20,GPU,32,32,32,10.983353,11.255438,12.014708,12.312738,12.534542,0.744613,28.937032,28.712999,30.910466,32.026555,33.012500,1.026999
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,20,Tiling,32,32,32,16.357217,16.384479,16.622948,16.729707,17.473208,0.285010,21.900727,21.906854,22.198404,22.347564,22.421958,0.284968
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,40,Fullscreen,32,32,32,14.591780,14.759459,14.967760,15.104663,15.306041,0.507969,39.579201,39.699542,41.401960,42.257230,42.437541,1.059385
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,40,CPU,32,32,32,20.031616,19.896313,21.505814,22.475442,23.419042,0.708155,10.591183,10.719250,11.310250,11.369983,12.678291,0.567656
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,40,GPU,32,32,32,10.667208,10.973605,11.669083,11.953360,12.181833,0.746993,28.042721,27.848208,29.809326,30.274718,32.025374,0.990729
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,40,Tiling,32,32,32,14.980469,15.127667,15.241468,15.296169,15.388333,0.449030,19.183350,19.332229,19.422781,19.520868,19.663958,0.460626
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,60,Fullscreen,32,32,32,14.229955,14.400667,14.676502,14.770283,14.941125,0.529131,38.383329,38.397854,39.763662,40.383130,41.290541,0.929337
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,60,CPU,32,32,32,20.101776,19.948500,21.672835,22.493616,23.685291,0.791213,9.681898,9.685583,10.606243,11.476753,16.536916,0.730229
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,60,GPU,32,32,32,10.246394,10.523771,11.291395,11.649420,11.848125,0.736942,26.905460,26.755937,28.882512,30.296501,30.656125,1.171204
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,60,Tiling,32,32,32,13.730977,13.984271,14.087452,14.142750,14.172375,0.564599,16.608876,16.863917,16.952841,17.045616,17.072291,0.569719
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,80,Fullscreen,32,32,32,14.107128,14.205521,14.751923,14.884198,15.146000,0.579070,38.084619,38.101458,40.094846,40.526341,41.714916,1.174522
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,80,CPU,32,32,32,20.078187,19.899334,21.578989,22.594878,25.705792,0.776645,9.187449,8.896500,11.063657,13.210909,18.121958,1.027711
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,80,GPU,32,32,32,10.415797,10.488730,11.925262,12.235693,13.630250,0.918564,27.344058,27.007479,31.091001,32.410364,33.377291,1.865673
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,80,Tiling,32,32,32,12.962457,13.186625,13.626957,13.723040,13.773750,0.647826,14.571186,14.807021,15.244198,15.312941,15.349791,0.670211
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,100,Fullscreen,32,32,32,13.909343,14.114417,14.357735,14.451890,14.510000,0.558791,37.483783,37.387875,38.838198,39.812076,40.233624,0.978378
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,100,CPU,32,32,32,19.985793,19.888709,21.595286,22.600772,23.204917,0.776534,9.202003,8.941312,11.167052,12.428301,14.612666,1.049282
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,100,GPU,32,32,32,10.578047,10.587813,12.029371,12.216005,12.574500,0.936304,27.863653,27.622145,31.210293,32.089510,32.769249,1.856957
OcclusionScaling_SameStyle_Obj100_Cov50,TestScene_Occlusion,Coverage,100,Tiling,32,32,32,11.426225,11.714313,12.206564,12.339053,12.365083,0.671750,11.622598,11.933166,12.427150,12.543527,12.610374,0.702767
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,Fullscreen,32,32,32,13.341809,13.599355,13.842371,14.188618,18.774083,0.657855,36.641079,36.598146,38.376008,39.631771,42.711250,1.108860
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,GPU,32,32,32,9.848527,10.271833,17.742658,18.776512,19.691083,2.744892,25.825564,26.555104,28.593826,29.063897,30.878250,2.981196
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1,Tiling,32,32,32,17.315623,17.384187,17.629107,17.966769,53.722334,1.428487,24.149965,24.227833,24.465543,24.758571,27.958583,0.496898
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,Fullscreen,32,32,32,13.364939,13.646625,13.885736,14.142172,17.731709,0.659543,36.535187,36.569500,38.234563,39.504588,42.359166,1.107054
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,GPU,32,32,32,9.923403,10.413313,10.634796,10.779657,11.429083,0.708404,26.738191,26.598166,28.777252,28.959762,29.152875,1.106462
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,16,Tiling,32,32,32,17.349334,17.437229,17.621464,17.960616,48.670583,1.246770,24.188776,24.278604,24.468662,24.686629,28.667999,0.523482
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,Fullscreen,32,32,32,13.431052,13.695042,13.958100,14.232041,15.038583,0.626658,36.107874,36.227333,37.870706,39.194136,40.340458,1.102249
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,GPU,32,32,32,10.117981,10.595521,10.836269,10.989172,11.724041,0.734809,26.905961,26.902333,28.773623,28.949675,29.949124,1.359606
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,128,Tiling,32,32,32,17.414981,17.497646,17.782212,18.309948,25.266583,0.572097,24.270054,24.344208,24.589663,24.937503,28.798999,0.459410
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,Fullscreen,32,32,32,13.890446,14.155542,14.485723,14.628278,15.373084,0.686962,36.628924,36.642041,38.321514,38.649140,39.102791,1.088072
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,GPU,32,32,32,11.238264,11.636584,12.072683,12.228894,12.364167,0.797777,28.380997,28.508812,29.643779,30.571210,31.154083,0.918047
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,512,Tiling,32,32,32,17.760474,17.899542,18.187741,18.598473,21.848417,0.538212,24.630024,24.756187,24.984026,25.213735,28.142208,0.448001
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,Fullscreen,32,32,32,14.857936,15.024313,15.396681,15.676998,17.316125,0.581796,34.672885,35.087083,37.045479,37.586310,37.823125,2.194672
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,GPU,32,32,32,14.354612,13.931354,18.156065,20.195321,83.362958,2.928239,10.324723,10.112249,11.353591,11.842703,12.590708,0.453446
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,1024,Tiling,32,32,32,18.104141,17.882229,19.191054,19.394717,20.169292,0.617152,25.171237,24.811771,26.576274,26.772969,27.213916,0.780830
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,Fullscreen,32,32,32,26.217910,25.891334,28.937888,32.500980,45.471500,1.580936,17.398368,17.187541,18.600276,21.232410,44.232833,1.322684
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,GPU,32,32,32,25.594447,25.451542,27.627304,29.631453,63.607708,1.730420,15.778498,15.560500,17.203762,18.661515,31.118708,1.141335
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,2048,Tiling,32,32,32,26.418550,26.359584,27.026296,27.865993,35.009916,0.598982,37.003141,37.070083,37.533000,37.669923,39.551916,0.505580
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,Fullscreen,32,32,32,46.615583,46.337813,48.595431,53.112436,65.083792,1.555828,21.875026,21.628646,23.952587,26.192642,35.905999,1.289200
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,GPU,32,32,32,47.077244,46.775333,49.883546,53.691024,72.218084,1.818649,20.824441,20.316250,24.441068,27.300289,35.877041,1.831795
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,4096,Tiling,32,32,32,48.558448,48.306188,50.811918,52.869261,72.441542,1.650220,25.089508,25.024604,26.195697,27.359618,37.885250,0.832340
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,8192,Fullscreen,32,32,32,85.676667,85.212125,90.316135,95.409318,115.770375,2.782965,33.949360,35.315000,39.275487,40.489242,95.504374,4.618036
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,8192,GPU,32,32,32,89.905072,89.282000,95.796122,100.754355,114.195792,3.007661,35.358081,36.248291,39.374923,40.883458,47.501874,3.390401
CountScaling_Cov50_SameStyle,TestScene_Spawner,ObjectCount,8192,Tiling,32,32,32,88.763687,88.386917,93.815654,98.989331,113.012792,2.759800,36.416972,34.449708,42.924239,43.940756,64.137250,4.737795
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,16,GPU,1,1,1,4.010943,3.794375,5.213827,5.415798,5.734500,0.608909,10.010702,10.056791,11.513716,12.035945,12.227916,0.971179
CountScaling_Cov50_SameStyle_GPU_Merge,TestScene_Spawner,ObjectCount,128,GPU,1,1,1,4.074075,3.853646,5.280831,5.411800,6.019000,0.612838,9.853359,9.954187,11.089871,11.484634,11.668249,0.832555
